0,1,2,3,4,5,6,7,8,9
-0.003479322102049449,-0.006316879137059106,-0.0008782615603912437,0.000261774841009624,-0.00015563768550860732,-0.002284352164766237,0.0026860671193733735,0.004026258180679332,0.00026764868763566683,-0.0009765715446387992
-0.003325132747303088,-0.006023559766359055,-0.0007318738122044915,0.0003443311972280741,-0.00020222505377864972,-0.0023380109762915803,0.0026365321172430595,0.0038420471078630092,0.00034427822101587476,-0.0008379652866933227
-0.0031557432925111138,-0.005727228937185547,-0.0005973734709804361,0.0004854122860954588,-0.00027445302456385466,-0.002378900098976514,0.0025641005362678215,0.0036080702077910727,0.0004231457659674294,-0.0006966973849130691
-0.0029722671998516493,-0.0054290910245132756,-0.0004756499442442202,0.0005947259916914787,-0.00035923685225557934,-0.0024040754876288083,0.0024698746734461464,0.0033262385279327193,0.0004998884059370006,-0.0005570057670562751
-0.0027764502219605478,-0.005130280624135304,-0.0003671805404574229,0.000652262116457175,-0.0003681382391840841,-0.0024089383144179294,0.0023537191824949807,0.003001391942921331,0.0005693222229600492,-0.00042387138191630255
-0.002570632559008563,-0.004831890617709606,-0.00027209511348076426,0.0005680835426190385,-0.00016281482419961814,-0.0023877589611212132,0.0022149652039825762,0.002641236015699622,0.0006263181831960256,-0.0003025997534514552
-0.0023576614716805506,-0.004534997236693423,-0.0001902385084064529,0.0003585862941101908,0.00020075036125584647,-0.002334582946651049,0.0020537086467977282,0.002256446569820802,0.000666605414127441,-0.00019811988864493945
-0.002140763605857586,-0.00424068017279863,-0.00012122211581367095,0.00015950333342405838,0.0005550422765755839,-0.0022444035679655685,0.0018718433264920664,0.001860617248986321,0.000687364520250212,-0.00011414943525725758
-0.0019233888224960056,-0.003950036211589887,-6.446106539576064e-05,-6.576178386618989e-06,0.0007052491086075223,-0.0021144187754901993,0.0016732788272785955,0.0014696705434330086,0.0006875358570315025,-5.246124649388887e-05
-0.001709038733425663,-0.0036641853933079907,-1.9198668596344577e-05,-6.423465643044338e-05,0.0004703887239275725,-0.0019451374822248633,0.0014634391079340003,0.0011005235172207918,0.0006678355754271604,-1.249220063351302e-05
-0.0015010935108341035,-0.0033842692919979042,1.547657015123945e-05,-5.234521977621035e-05,3.932577751896177e-05,-0.001741080626210485,0.001248577840391455,0.0007691114012866391,0.000630527470217607,8.553603004732235e-06
-0.0013026499502329365,-0.0031114416066243314,4.0614452458884894e-05,-0.0001725664079822052,-0.0002648068024778659,-0.0015108505528269207,0.0010353646831994419,0.00048818044267760015,0.0005790305337702135,1.5110107756564689e-05
-0.0011163822950938718,-0.002846851830853726,5.738079866166366e-05,-0.0003492378982631601,-0.00037159045584705475,-0.0012664307437276015,0.0008307491747695432,0.0002654283034442833,0.0005174494331195232,1.232702900379253e-05
-0.00094443505670434,-0.0025916232689603387,6.702546765728539e-05,-0.0001955679301558274,-0.0002984044305292688,-0.001021732875200166,0.000641739827222764,0.00010252205209215949,0.00045010408272308283,5.086061304258236e-06
